category,name,main_price,has_multiple_markets,market_count,prices,average_price,min_price,max_price
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour %100 Fıstık Ezmesi Şeker İlavesiz 360 Gr,80.8,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Balparmak Yayla Ve Ova Çiçek Balı 225 Gr,146.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Sürülebilir Kaymaklı 700 Gr Ahir,89.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,İçim Süzme Tam Yağlı 900 Gr,159.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Kaşar Peynir 225 Gr,73.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Çeçil 250 Gr Tarabya,89.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Olgunlaştırılmış Peynir Ym Özdemir Kg Fiyat,289.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Tost Dilimli 200 Gr Pınar,105.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Yağlı Süt 1 Lt,27.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Çilekli 180 Ml Sek,11.5,True,+1 Market,"[11.5, 13.75]",12.625,11.5,13.75
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Fındık Ezmesi 300 Gr Trabzon Tarım,99.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,City Farm Organik Keçiboyunuzu Pekmezi 450 Gr,162.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sek Yarım Yağlı Yoğurt 1500 Gr,87.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Çiçek Balı 460 Gr,62.32,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pratik Kapak Çiçek Balı 325 Gr Balkaşık,54.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Gürata Eski Kaşar 400 Gr,255.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Kaymaklımplus200g Muratbey,50.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Cem Kokteyl Yeşil Zeytin 121-140 400 Gr,89.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt Meyveli Karma 125 Gr Dost Gurme,24.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Uht Yağlı Süt 1 Lt .,33.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Balparmak Yayla Ve Ova Çiçek Balı 225 Gr,146.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Yer Fıstığı Ezmesi 350 Gr,69.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Züber Kakaolu Ballı Fıstık Ezmesi 315 Gr,249.95,True,+1 Market,"[249.95, 252.5]",251.225,249.95,252.5
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Yarım Yağlı 180 Ml Danone,7.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Alpro Bademli İçecek 250 Ml,38.43,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Öncü Siyah Yağlı Zeytin 261 - 320 Kg,299.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Marmelat Kuşburnu 430 Gr Öncüller,75.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Alpro Bademli İçecek 1 Lt,99.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yörükoğlu Süt 180 Ml,8.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Beyaz Peynir 800 Gr Pınar Kahvaltı Keyfi,270.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Lio Salamura Siyah Zeytin ( 321 - 380 ) 500 Gr,74.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Kakaolu 200 Ml Birşah Milkino,10.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Lio Izgara Yeşil Zeytin L - M ( 231 - 290 ) 400 Gr,79.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Helva Bademli 500 Gr Koska,99.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Şeker İlavesiz Çilek Reçeli 360 Gr,82.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Keçi Koyun İnek Peyniri 600 Gr,239.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Evde Probiyotik Yoğurt Mayası 5 X 1 Gr,27.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Doğal Taze %3.1 Yağlı 1000 Ml Göynük,34.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Karsüt Civil Peyniri 450 Gr,129.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yumurta Gezen 10 Lu 53 - 62 Gr,75.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yenigün Şeker İlavesiz Reç 4 Meyv 290 Gr,149.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Mis Bademli İçecek 330 Ml,22.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Keçiboynuzlu Tahin Helvası 500 Gr,54.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Muz Aromalı 200 Ml Lt Dost,10.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarsüt Tam Yağlı Tost Peyniri 400 Gr,109.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Milupa Çocuk Devam Sütü 1 Lt,69.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Muratbey Çerkez Peyniri 400 Gr,206.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pols Gurme Şeker İlavesiz Vişne Reçeli 285 Gr,105.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Tost Dilimli 700 Gr Tarabya,169.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Tam Yağlı Taze Sepet Peyniri 250 Gr,84.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarsüt Tereyağ 250 Gr,96.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Krema Az Yağlı 200 Ml Tikveşli,38.25,True,+2 Market,"[38.25, 39.5, 39.5]",39.083333333333336,38.25,39.5
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Boltane Çilek Reçeli 380 Gr,43.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Mis Tam Yağlı 3 Dilim İnek Peyniri 525 Gr,147.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt 500 Gr Birşah,24.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Marmara Birlik Extra Zeytin 500 Gr 321 - 350 Adet / Kg,117.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Olgunlaştırılmış Peynir Ezine 525 Gr Akpınar,165.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Zeytin Siyah Dilimli 300 Gr Cem,99.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tamek Çilek Reçeli 800 Gr,101.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sütlü Kahveli İçecek Latte 1 Lt Sütaş,49.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Reçel Çilek / Vişne 380 Gr İlkgün,43.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Taciroğlu Tam Yağlı Taze Çeçil Peyniri 180 Gr,74.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Danone Activia Sade 4x100 Gr,64.5,True,+4 Market,"[64.5, 79.5, 79.5, 79.5, 80.25]",76.65,64.5,80.25
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sütlü Kahveli İçecek 230 Ml Mocha Torku,25.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Kelloggs Coco Pops Topları 40 Gr,14.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Reçel Çilek 1000 Gr Bolmix,99.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Zeytin Siyah 600 Gr Nadide 321 - 350 K,95.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sek 150 Gr Rulo Kaymak,67.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Dost 330 Ml Muzlu & Çilekli Milkshake ( Karma,26.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Çifte Kavrulmuş Tahin 1 Kg,139.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yenigün Keçiboynuzu Özü 640 Gr,124.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Koska Light Helva 350 Gr,153.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Nut Master %100 Yer Fıstığı Ezmesi 360 Gr,116.45,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Tereyağ 250 Gr,82.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Muratbey Kaşkaval Peyniri 400 Gr,206.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Bal Çam 460 Gr Balçiçek,99.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yenigün Şeker İlavesiz Çilek Reçeli 290 Gr,149.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Yarım Yağlı Beyaz Peynir<01213>,149.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,La Vache Qui Rit Burger Peyniri Cheddarlı 180 Gr,125.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Karmen Kakaolu Fındık Kreması Cam 400 Gr,72.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Sade Helva 500 Gr,54.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Frico Tam Yağlı Taze Maasdam Peyniri 150 Gr,429.3,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tahin Pekmez 350 Gr Koska,112.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Zeytin Siyah Salamura S - Xs 1000 Gr Zeo,155.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt Meyveli Çilek - Orman 500 Gr Birşah,42.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,İçim İçimino Muzlu Süt 180 Ml,12.75,True,+1 Market,"[34.5, 35.0]",34.75,34.5,35.0
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Activia Shot + Kara Mürver Ve Yaban Mersini,24.5,True,+1 Market,"[34.5, 35.0]",34.75,34.5,35.0
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Richland Cookie Rings Kakaolu Tahıl Halkaları 150 Gr,49.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Petek Çıta Bal Kg,249.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Lio Ayvalık Taş Kırma Yeşil Zeytin ( 411 - 460 ) 400 Gr,79.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Şerit 250 Gr Ahir,80.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Yağlı Salamura Siyah Zeytin M - S 1000 Gr,185.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Üçgen Peynir 120 Gr,29.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt Tam Kıvamında 1500 Gr Birşah,66.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,İçim Çocuk Devam Sütü 500 Ml,34.5,True,+1 Market,"[34.5, 35.0]",34.75,34.5,35.0
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Alpro Bitter Çikolata Badem İçeceği 1 Lt,99.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sütaş Tost Peyniri Dilimli 350 Gr,129.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Ekici Tam Yağlı Süzme Peynir 250 Gr,59.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Mis Çikolatalı Süt 200 Ml,10.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Zeytin Siyah Salamura L - M 500 Gr Zeo,99.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pınar Süt Kakaolu 6x180,59.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Ekici Tam Yağlı Süzme Peynir 250 Gr,59.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sütaş Beyaz Peynir 900 Gr,194.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Migros Şeker İlavesiz Karadut Reçeli 360 Gr,82.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Reçel Ayva Portakal Gül 1000 Gr Metin,65.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi %40 Fındık Parçacıklı Kakao Krema 400 Gr,105.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Reçel Çilek / Kayısı 200 Gr Seyidoğlu,14.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Lavachequirit Üçgen Peynir Light 8 Li 100 Gr,54.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Yarım Yağlı Yoğurt 2500 Gr,89.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Beyaz Peynir Süzme 1 Kg Peynes,162.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Akpınar Tam Yağlı Taze Tava Peyniri 450 Gr,79.95,True,+1 Market,"[79.95, 84.5]",82.225,79.95,84.5
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pınar Beyaz 8 X 20 Gr,75.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Fora Yeşil Zeytin Ezmesi 175 Gr,56.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt 3 Kg Birşah,122.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Danone Activia Kayısılı 4x100 Gr,64.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Kiri Labne 300 Gr,89.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tadelle Parça Fındık Kakaolu Fındık Ezmesi 200 Gr,149.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Kaşar Taze 700 Gr Sek,259.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pekmez Üzüm 400 Gr Serel,84.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Öncü Siyah Yağlı Zeytin 261 - 320 M-s 500 Gr,129.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Süt Yağlı 1 Lt Birşah,29.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Altınkılıç Gurme Eski Kaşar 250 Gr,169.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peysan Sürülebilir Taze Peynir 300 Gr,49.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Kaşar Taze 225 Gr Binvezir,73.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Marmarabirlik Kuru Sele Zeytin 3 Xs 400 Gr,85.0,True,+3 Market,"[79.88, 106.9]",93.39,79.88,106.9
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Helva Cevizli 500 Gr Hun,74.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Sürülebilir Labne 3 X 180 Gr Akbel,79.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Sürülebilir Beyaz 350 Gr Pınar,95.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Misket 250 Gr Ahir,84.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Carrefour Olgunlaştırılmış Beyaz Peynir 600 Gr,168.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Nesquik Quik Muz Aromalı Süt 180 Ml,24.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Taciroğlu Çikolatalı Yarım Yağlı Taze Peynir 150 Gr,37.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pınar Labne 400 Gr,79.88,True,+1 Market,"[79.88, 106.9]",93.39,79.88,106.9
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Burger Dilimli 200 Gr İnan,59.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Duranlar Dere Otlu Peynir 300 Gr,87.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peysan Yarım Yağlı Süzme Peynir 600 Gr,92.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pınar Süzme Peynir 250 Gr,57.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Sek Köy Tereyağ 225 Gr,134.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,President Krem Peynir Cheddarlı 270 Gr,99.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Bee'o On The Go 7 Li Paket,124.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,İçim Rahat Laktozsuz Süt 500 Ml,35.9,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Peynir Kolot 500 Gr Kebir,162.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Gold Kremfıstık Şeker İlavesiz 340 Gr,151.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yumurta Sarı Tinted 10 Lu 53 - 62 Gr Yumtat,59.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Rana Yumurta Lt 15 Li,89.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Krem Peynir Labne 700 Gr Sütaş,99.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,İçim İçimino Çikolatalı Süt 6x180 Ml,39.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Margarin Paket 500 Gr Bizim,45.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi Yağlı Sele Salamura Xl-l(201-260)<02432>,225.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Mis Çilekli Süt 200 Ml,10.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Zeytin Siyah Seçme 1.3 Kg Haktat 321 - 350k,189.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Tarım Kredi 0.1 Yağlı Süt 1 Lt,24.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt Manda Sütlü 1000 Gr Safgül,65.0,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Reçel Çilek-vişne 380 Gr Sultanbacı,43.75,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Torku Tost Peyniri 600 Gr,189.9,True,+2 Market,"[189.9, 220.5, 229.0]",213.13333333333333,189.9,229.0
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Pınar Süzme Peynir Az Yağlı Az Tuz 1000 Gr,182.5,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yenıgün Gold Bergamot Kabuğu Reçeli 290 Gr,119.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yörüksüt Bez Tulum 800 Gr,169.95,False,,[],,,
S%C3%BCt %C3%9Cr%C3%BCnleri ve Kahvalt%C4%B1l%C4%B1k,Yoğurt Tam Yağlı 1500 Gr Göynük,66.0,False,,[],,,
